source,source_type,source_url,job_title,company_name,location,employment_type,seniority_level,industries,posting_date,deadline,skills_tags,full_text,role_group
linkedin,aggregator,https://am.linkedin.com/jobs/view/senior-physical-design-engineer-at-cisco-4388376454?refId=Oz95CMbxh%2BWdKCDSPBI4JA%3D%3D&trackingId=0GDnrRWRMiu0j05kTgoY5Q%3D%3D&position=3&pageNum=1,Senior Physical Design Engineer,Cisco,Armenia,Full-time,,Software Development,2026-03-20,,,"Meet the Team

Step into Cisco's ASIC Physical Design Team, where innovation meets collaboration. As a group of highly skilled engineers, we're redefining what's possible in silicon technology. Our mission is to drive the future of chip design, managing full chip physical implementation from RTL to GDSII and beyond. Working hand-in-hand with Front-End teams, we transform cutting-edge designs into industry-leading silicon solutions. Here, you'll have the opportunity to shape tomorrow's technology, driving advancements in power, performance, and reliability with every project. Together, we're building the foundation for the future of connectivity.

Your Impact

In this role, you'll drive Cisco's silicon innovation by creating breakthrough solutions that blend hardware and software. You'll solve complex challenges, accelerate design processes, and deliver impactful technology. Beyond your technical work, you'll be part of a culture that values mentorship, celebrates success, and supports your growth. This is your opportunity to shape technology that connects and empowers people worldwide.

 You will be responsible for macro level RTL to gds implementation and signoff. Work with Front-End teams to understand the design architecture to ensure optimal physical implementation. Execute critical physical design tasks, including gate-level netlist synthesis, floorplanning, placement, Clock Tree Synthesis (CTS), and routing. Optimize designs to achieve industry-leading power, performance, and area (PPA) metrics while maintaining design integrity through formal verification. Conduct Static Timing Analysis (STA), physical verification, formal verification and signoff closure to ensure high-quality results. Analyze and resolve Electromigration (EM) and IR-drop (IR) issues, meeting stringent signoff requirements for reliability and performance.

Minimum Qualifications

 Bachelor's or Master's degree in Electrical Engineering, Computer Science, or a related field. 6+ year minimum of hands-on experience in ASIC design and verification Proven expertise in ASIC physical design and verification with a strong track record of delivering complex projects. Advanced knowledge of block-level synthesis, place-and-route (PnR), and timing closure. First-hand experience with industry-standard PnR and signoff tools such as Synopsys and Cadence.

Preferred Qualifications

 Comprehensive understanding of all aspects of physical design construction, integration, and methodologies. Proficiency in Physical Design Verification, including techniques like LVS and DRC. Experience with physical design EDA tools and workflows. Advanced expertise in Static Timing Analysis (STA), timing closure, and design constraints. Proficiency in scripting languages like Tcl, Python, or Perl, with a focus on automation and efficiency improvements.

Why Cisco?

At Cisco, we’re revolutionizing how data and infrastructure connect and protect organizations in the AI era – and beyond. We’ve been innovating fearlessly for 40 years to create solutions that power how humans and technology work together across the physical and digital worlds. These solutions provide customers with unparalleled security, visibility, and insights across the entire digital footprint.

Fueled by the depth and breadth of our technology, we experiment and create meaningful solutions. Add to that our worldwide network of doers and experts, and you’ll see that the opportunities to grow and build are limitless. We work as a team, collaborating with empathy to make really big things happen on a global scale. Because our solutions are everywhere, our impact is everywhere.

We are Cisco, and our power starts with you.",Hardware / Embedded
linkedin,aggregator,https://am.linkedin.com/jobs/view/senior-physical-design-engineer-signoff-methodology-at-cisco-4335516529?refId=JgXs1TVRwKV2dQRcSxEgHA%3D%3D&trackingId=enXcSbmB7Hyrgd7NT6mEMQ%3D%3D&position=15&pageNum=7,Senior Physical Design Engineer - Signoff Methodology,Cisco,Armenia,Full-time,Mid-Senior level,Software Development,2025-11-11,,,"This is a hybrid role with four days per week at Cisco’s Yerevan office.

Meet the Team

You'll be joining our CAD Physical Design team within Cisco Silicon One, which is responsible for the entire backend methodology and flow development from RTL to GDS. This team is a critical part of the group leading the development of high-quality VLSI designs and supports the creation of advanced silicon. Our design center brings together all silicon hardware and software development fields, encouraging collaboration and technical excellence.

Your Impact

As part of our team, you’ll help develop and improve flows for all signoff disciplines and contribute to the evolution of implementation tool flows. You’ll play a key role in enabling the delivery of high-performance, large-scale, and complex devices that push the boundaries of what’s possible in chip design.

Develop and refine backend methodologies and flows from RTL to GDS, supporting high-quality VLSI design.Contribute to the advancement of all signoff flows, including physical synthesis, place and route, power optimization, timing closure, and physical closure.Collaborate with engineering teams to support and enhance implementation tool flows.Work with advanced silicon technologies and processes to deliver complex and reliable devices.

Minimum Requirements

5+ years of experience as a CAD Physical Design Engineer with PnR and STA or as a Design Engineer with strong backend design experience.B.Sc. or M.Sc. in Electrical Engineering or Computer Engineering, or a related field.Strong understanding of STA flows.Familiarity with PnR, physical verification (PV), and formal verification (FV).

Preferred Qualifications

Experience in Physical Design CAD, especially with industry-standard EDA tools such as Synopsys or Cadence.Ability to work both independently and within a team.Strong self-learning skills and effective communication.

Why Cisco?

At Cisco, we’re revolutionizing how data and infrastructure connect and protect organizations in the AI era – and beyond. We’ve been innovating fearlessly for 40 years to create solutions that power how humans and technology work together across the physical and digital worlds. These solutions provide customers with unparalleled security, visibility, and insights across the entire digital footprint.

Fueled by the depth and breadth of our technology, we experiment and create meaningful solutions. Add to that our worldwide network of doers and experts, and you’ll see that the opportunities to grow and build are limitless. We work as a team, collaborating with empathy to make really big things happen on a global scale. Because our solutions are everywhere, our impact is everywhere.

We are Cisco, and our power starts with you.",Hardware / Embedded
linkedin,aggregator,https://am.linkedin.com/jobs/view/senior-rtl-design-engineer-at-cisco-4335576744?refId=ifoIvcPtczNyqHNec20wrw%3D%3D&trackingId=7f%2FKfJIi7KybQuwMw6uDdw%3D%3D&position=18&pageNum=6,Senior RTL Design Engineer,Cisco,Armenia,Full-time,Mid-Senior level,Software Development,2025-11-11,,,"This is a hybrid role with four days per week at Cisco’s Yerevan office.

Meet the Team

Join the Silicon One Team at Cisco in Armenia, a group at the forefront of developing Cisco's groundbreaking silicon architecture. We are a collaborative unit focused on pushing the boundaries of ASIC design for advanced process nodes. As part of our team, you will contribute to defining innovative Physical Design methodologies and creating robust flows essential for developing our complex chips. You will also have the opportunity to work firsthand with the Physical Design of intricate chip partitions.

Your Impact

This role offers a unique chance to shape the future of networking innovation within Cisco Silicon One. As a key technical leader, you will drive next-generation silicon architecture development, guide your team in delivering solutions that power advanced global networks, and lead collaboration across multiple teams. You will mentor engineers and influence physical design strategies that set new industry standards. Your expertise will be critical to the successful delivery and continuous improvement of Cisco’s most advanced silicon solutions.

Taking part in all aspects of digital design, from micro-architecture to RTL design and qualification.Sub-system/SoC integration and verification.Review/enhancement of RTL codes.Improve flows and methodologies to streamline IP/SoC development and integration.Work closely with the verification team for complex debugs to resolve verification failures.Close interaction with the physical design team to reach better physical design QoR.

Minimum Qualifications

6+ years of industry experience in ASIC digital design.Proficient in Verilog/System Verilog coding.Experience with front-end tools (Verilog simulators, linting, CDC checkers, synthesis, formal verification).Experience with industry standard interface protocols such as AMBA(AXI, APB, AHB), JTAG etc, memories.Ability to write scripts using Python, Tcl, Make.

Preferred Qualifications

Familiarity with power optimization techniques, power intent (UPF), power estimation.Familiarity with DFT/MBIST is a plus.Good communication skills, self-motivated and well-organized.

Why Cisco?

At Cisco, we’re revolutionizing how data and infrastructure connect and protect organizations in the AI era – and beyond. We’ve been innovating fearlessly for 40 years to create solutions that power how humans and technology work together across the physical and digital worlds. These solutions provide customers with unparalleled security, visibility, and insights across the entire digital footprint.

Fueled by the depth and breadth of our technology, we experiment and create meaningful solutions. Add to that our worldwide network of doers and experts, and you’ll see that the opportunities to grow and build are limitless. We work as a team, collaborating with empathy to make really big things happen on a global scale. Because our solutions are everywhere, our impact is everywhere.

We are Cisco, and our power starts with you.",Hardware / Embedded
linkedin,aggregator,https://am.linkedin.com/jobs/view/%D5%BF%D5%A5%D5%AD%D5%B6%D5%AB%D5%AF%D5%A1%D5%AF%D5%A1%D5%B6-%D5%B4%D5%A1%D5%BD%D5%B6%D5%A1%D5%A3%D5%A5%D5%BF-at-creedroomz-4373407870?refId=TgHkeKAIrPgQrznCgHdSUw%3D%3D&trackingId=3CdJ03pGsos2wJ%2FXxHP35A%3D%3D&position=7&pageNum=1,Տեխնիկական մասնագետ,CreedRoomz,"Yerevan, Armenia",Full-time,Associate,Gambling Facilities and Casinos,2026-03-20,,,"Աշխատանքի նկարագրությունCreedroomz-ը փնտրում է հմուտ և պատասխանատու մոնտաժային մասնագետ, ով ունի հեռահաղորդակցման և էլեկտրական համակարգերի հետ աշխատանքային փորձ, ինչպես նաև մալուխների անցկացման ,սարքավորումների տեղադրման և տեխնիկական փաստաթղթերի վարման գործառնական փորձ։
Պարտականություններ • Սարքերի, համակարգերի և սարքավորումների տեղադրում և միացում ,• Տեխնիկական գծագրերի, պլանների և ձեռնարկների ընթերցում և կիրառում,• Համակարգերի փորձարկում, ֆունկցիոնալ կարգավորումների կատարում և որակի ստուգում,• Սարքավորումների պարամետրերի ճշգրտում՝ օպտիմալ աշխատանք ապահովելու համար,• Տեղադրված համակարգերի ընթացիկ սպասարկում և վերանորոգում,• Անվտանգության բոլոր կանոնակարգերի պահպանում: Հմտություններ • Առնվազն 2 տարվա փորձ համապատասխան ոլորտում,• Հիմնական էլեկտրական սարքավորումներով աշխատելու ունակություն,• Անվտանգության ընթացակարգերի իմացություն,• Տեխնիկական կամ ենթակառուցվածքային նախագծերին մասնակցելու փորձ,• Համակարգչային գրագիտության տարրական գիտելիքներ,• Առաջադրանքները համակարգելու համար ինժեներների և այլ տեխնիկների հետ համագործակցելու ունակություն,• Էլեկտրատեխնիկայի կամ հեռահաղորդակցման համակարգերի հավաստագրում կամ մասնագիտական ուսուցումը կդիտարկվի առավելություն,• Կառուցվածքային մալուխային համակարգերի ստանդարտների և փորձարկման ընթացակարգերի իմացություն
Աշխատանքային օրեր և ժամեր՝ , երկուշաբթի-ուրբաթ, (09։00-18։00)։",Hardware / Embedded
linkedin,aggregator,https://am.linkedin.com/jobs/view/senior-engineer-i-rtl-design-at-microchip-technology-inc-4334825062?refId=Uj%2BITkQriDnusKk%2FaELxmQ%3D%3D&trackingId=TaQSe3Eu4QzqP%2BNPB6kaeg%3D%3D&position=4&pageNum=8,Senior Engineer I - RTL Design,Microchip Technology Inc.,"Yerevan, Yerevan, Armenia",Full-time,Mid-Senior level,"Appliances, Electrical, and Electronics Manufacturing and Semiconductor Manufacturing",2026-03-15,,,"Are you looking for a unique opportunity to be a part of something great? Want to join a 17,000-member team that works on the technology that powers the world around us? Looking for an atmosphere of trust, empowerment, respect, diversity, and communication? How about an opportunity to own a piece of a multi-billion dollar (with a B!) global organization? We offer all that and more at Microchip Technology Inc.

People come to work at Microchip because we help design the technology that runs the world. They stay because our culture supports their growth and stability. They are challenged and driven by an incredible array of products and solutions with unlimited career potential. Microchip’s nationally-recognized Leadership Passage Programs support career growth where we proudly enroll over a thousand people annually. We take pride in our commitment to employee development, values-based decision making, and strong sense of community, driven by our Vision, Mission, and 11 Guiding Values; we affectionately refer to it as the Aggregate System and it’s won us countless awards for diversity and workplace excellence.

Our company is built by dedicated team players who love to challenge the status quo; we did not achieve record revenue and over 30 years of quarterly profitability without a great team dedicated to empowering innovation. People like you.

Visit our careers page to see what exciting opportunities and company perks await!

Responsibilities

Job Description:

Participation in the development, simulation and RTL verification of Microchip FPGA/SoC products, ensuring the reliability and efficiency of designsIntegrate and validate IP blocks within the larger system, ensuring seamless functionality and compatibilityThoroughly comprehend both internal and external requirements, conducting Power, Performance, and Area (PPA) analysis to optimize design trade-offsCollaborate closely with the backend team, participating in RTL coding, implementation, and synthesis stages to ensure successful tapeoutDevelop and maintain reusable internal intellectual properties (IPs) tailored for computing applicationsProvide crucial support for testing and validation, diagnosing and rectifying issues to ensure the overall functionality and quality of the productContribute to design reviews and cross-functional discussions, offering insights and recommendations to enhance product performance and reliabilityStay up to date with industry trends and advancements in RTL design methodologies, integrating innovative techniques to improve product quality and efficiencyCollaborate with cross-functional teams, including software, architecture, and verification teams, to achieve cohesive and successful product development and delivery

Requirements/Qualifications

Requirements:

BS/MS with 5+ years of experience with emphasis on RTL/SoC/digital designExperience with Verilog and system VerilogExperience with Questa or other industry standard toolsExperience with hardware/software co-simulationUnderstanding of the design flow. Ability to work with the backend teamFamiliarity with AMBA family APB, AHB and AXI ProtocolsFamiliarity with RISC/Arm or other core architecturesAbility to work both independently and as a team player.Ability to write documentation for developed IP block

Experience in one or more of the following areas is considered a strong plus:

FPGA/ASIC design and implementationWorking knowledge of SoC architecture such as CPU, GPU or acceleratorsFamiliarity with: UVM, place-and-route, STA, EM/IR/PowerFamiliarity with: C/C++ programming languagesExperience with scripting languages such as Perl, Python, TCLPractical knowledge of Windows and Linux operating systems

Travel Time

0% - 25%

To all recruitment agencies: Microchip Technology Inc. does not accept unsolicited agency resumes. Please do not forward resumes to our recruiting team or other Microchip employees. Microchip is not responsible for any fees related to unsolicited resumes.",Hardware / Embedded
linkedin,aggregator,https://am.linkedin.com/jobs/view/asic-backend-designer-graduate-at-retym-inc-4346526900?refId=Ak0VoMPuyIpm%2Ba0uHH0MuQ%3D%3D&trackingId=Siz1x7pEL%2BDAS6Zxd7KDzA%3D%3D&position=9&pageNum=5,ASIC backend designer (Graduate),"Retym, Inc","Yerevan, Yerevan, Armenia",Full-time,Not Applicable,Semiconductor Manufacturing,2025-12-29,,,"FWe are looking for a Junior ASIC Back-End (Physical Design) Engineer to join our silicon design team. The ideal candidate is a recent graduate or early-career engineer with a strong foundation in VLSI concepts and an interest in ASIC physical implementation and timing closure.

You will work closely with seasoned physical design engineers on block- and chip-level implementation, learning industry-standard flows and tools on advanced 2nm and below tech nodes.

Requirements:

Minimum Qualifications

Bachelor’s degree in electrical engineering, Computer Engineering, or related fieldStrong understanding of:Digital logic and CMOS fundamentalsVLSI physical design conceptsSetup/hold timing and basic STAFamiliarity with the ASIC RTL2GDS flow: Synthesis → Floorplan → Placement → CTS → RoutingBasic experience with Linux environmentsBasic Tcl scripting skillsDFT awareness

Preferred Qualifications

Team playerHighly motivatedLearning abilitiesGood communication in English",Hardware / Embedded
linkedin,aggregator,https://am.linkedin.com/jobs/view/senior-backend-physical-design-engineer-at-retym-inc-4319076200?refId=Lf5qQ2Vo6Il3ZgpdTyPYaw%3D%3D&trackingId=slXlhKOhi94C%2BVM6%2FUvEIw%3D%3D&position=10&pageNum=2,Senior BackEnd (Physical design) Engineer,"Retym, Inc","Yerevan, Yerevan, Armenia",Full-time,Mid-Senior level,Semiconductor Manufacturing,2025-10-23,,,"For an exciting well-funded start-up, we are looking for a Backend Team member.

You will work on complex design, high frequency and low-power budget. Work on ramp-up full RTL2GDSII flow for leading technology and work with external vendors.

Requirements:

Key responsibilities:

RTL-to-GDSII Ownership: execute the complete backend implementation flow (Logic Synthesis, P&R, Tape-Out, IR-drop, etc.), ensuring timely, first-pass silicon success. Constraints & Timing Closure: Work with design and DFT engineers to write timing and physical constraints, and sign-off on the design using comprehensive Static

Timing Analysis (STA), timing eco implementation.

 Advanced Physical Implementation: Drive complex physical design tasks including Floorplanning, Power/Ground (PG) Mesh implementation, and handling advanced

clocking (CTS/Clock-Mesh) and Hierarchical Design flows.

 Low Power Expertise: Define, implement, and verify advanced low power design techniques to meet aggressive power consumption targets. Design for Manufacturability: Implement and verify Design-for-Test (DFT) strategies and close physical verification challenges, specifically focusing on IR-Drop

analysis.

 IP Integration & Automation: Execute complex IP integration, incorporating blocks generated by memory compilers and other automated tools.Collaboration: work closely with design team to understand the data path and correctly implement the floorplan, provide feedback on RTL changes required, Implement logical eco post RTL freeze with design team.CAD: Improve existing implementation flows to achieve better QOR, write scripts for supporting the P&R flows.

Minimum Qualifications

 Experience of 10+ years in backend design Strong expertise of full RTL2GDSII including: Logic synthesis & equivalence checking Constraints definition and writing Complicated IP integration Memory compilers and other automated block generators DFT Floorplanning, PG Mesh P&R Low power design including definition, implementation and verification Timing STA IR-Drop BS/MS in EE/CE from lead universities

Preferred Qualifications

 Team player Highly motivated Learning abilities Good communication Work with external vendors Experience in Synopsys/Cadence tools is an advantage Low power techniques Clock-mesh/ multi source cts Hierarchical design flow Experience in tape-out procedures RTL code reading",Hardware / Embedded
linkedin,aggregator,https://am.linkedin.com/jobs/view/pcb-layout-design-engineer-at-tauro-technologies-4375228545?refId=Oz95CMbxh%2BWdKCDSPBI4JA%3D%3D&trackingId=%2FMNasOuHQYXJhHU23Or%2FgA%3D%3D&position=15&pageNum=1,PCB Layout Design Engineer,Tauro Technologies,"Yerevan, Yerevan, Armenia",Full-time,Entry level,Information Technology & Services,2026-02-25,,,"Role DescriptionTauro Technologies is hiring a detail-oriented PCB Layout Design Engineer who enjoys turning complex schematics into production-ready, high-speed, high-quality PCB designs.If you care about signal integrity, clean routing, and manufacturable designs, we want to talk to you.
What You’ll DoDesign multi-layer PCBs (4–16+ layers) for high-speed embedded systemsWork closely with hardware engineers to optimize layout for SI/PI, EMI/EMCPrepare manufacturing outputs (Gerbers, ODB++, fabrication & assembly files)Support bring-up and debugging when layout-related issues arise
What We’re Looking For3+ years of PCB layout experienceStrong experience with Altium Designer (preferred)Experience with high-speed interfaces (DDR, PCIe, USB, Ethernet, MIPI, etc.)Understanding of stack-up design, impedance control, and differential routingKnowledge of DFM, DFT, and manufacturing constraints",Hardware / Embedded
epam,company_portal,https://careers.epam.com/en/vacancy/blt8bmhclh41dphpujd_en,Junior C++ Engineer (Video / WebRTC),EPAM Systems,"Armenia, Georgia",,Junior,Developer,2026-03-16,,"C++, WebRTC, GStreamer, Video Encoding, Video Streaming Standards","EPAM Systems is looking for a Junior C++ Engineer with basic WebRTC to join a video conferencing project in the unified communications domain, covering telephony, PBX, messaging, meetings, and contact center solutions. This role is suitable for junior specialists who have gained initial hands-on experience in video streaming or media processing through university projects, internships, or pet projects. Responsibilities Participate in development of video-conferencing components and backend services Work with real-time media streaming and communication features Collaborate with senior engineers on implementation, debugging, and optimization Contribute to testing, code reviews, and performance improvements Requirements Basic hands-on experience with C++ and/or Node.js Any practical exposure to video streaming or media processing, such as experience with WebRTC (preferred), or work with video/audio codecs, or media processing/conversion pipelines, or GStreamer/similar frameworks, or backend components for media/streaming systems Experience gained via university coursework, labs, internships, or pet projects is acceptable Basic understanding of networking fundamentals (TCP/UDP, real-time data flow) Strong motivation to learn and develop in the real-time communications domain Nice to have Exposure to real-time communication architectures Familiarity with Linux environments Understanding of media servers or streaming infrastructure

Responsibilities:
- Participate in development of video-conferencing components and backend services
- Work with real-time media streaming and communication features
- Collaborate with senior engineers on implementation, debugging, and optimization
- Contribute to testing, code reviews, and performance improvements

Requirements:
- Basic hands-on experience with C++ and/or Node.js
- Any practical exposure to video streaming or media processing, such as experience with WebRTC (preferred), or work with video/audio codecs, or media processing/conversion pipelines, or GStreamer/similar frameworks, or backend components for media/streaming systems
- Experience gained via university coursework, labs, internships, or pet projects is acceptable
- Basic understanding of networking fundamentals (TCP/UDP, real-time data flow)
- Strong motivation to learn and develop in the real-time communications domain

Nice To Have:
- Exposure to real-time communication architectures
- Familiarity with Linux environments
- Understanding of media servers or streaming infrastructure",Hardware / Embedded
softconstruct,company_portal,https://peopleforce.softconstruct.com/careers/v/2466-av-engineer,AV Engineer,SoftConstruct,Yerevan,,,Technology,,,,"AV Engineer
Description
Creedroomz is looking for an AV Engineer to join our team.
Requirements
Advanced knowledge of photography concepts (aperture, shutter speed, ISO, exposure, lenses).
Experience in electronic engineering and broadcast/communication equipment.
Advanced knowledge of video camera operation and production video switchers.
Experience with live chroma keying.
Strong understanding of SDI, HDMI, network systems, and AV infrastructure.
Excellent color vision and hearing.
Strong IT and production management skills.
Strong fault-detection and creative problem-solving abilities.
Excellent attention to detail, time management, flexibility, and teamwork skills.
Responsibilities
Participate in studio build processes by installing, configuring, and testing dedicated audio-visual equipment.
Maintain equipment used for audio-video production, broadcasting, signage, and media display.
Set up and monitor audio-visual transmission links between studio units.
Identify and repair technical faults promptly, implementing alternative solutions where possible to minimize interruptions.
Set up and operate equipment and transmission links during live broadcasts.
Install custom low-power audio-visual circuits, including data, video, and audio cabling.
Assemble and configure hardware systems and related AV infrastructure.
Adhere strictly to health and safety regulations in the workplace.
Interpret and implement technical instructions and requests from various departments.
Communicate effectively with team members and cross-functional colleagues.
Stay updated with industry trends and technological advancements, researching new systems and techniques.
Education:
Bachelor’s degree in Information Technology, Computer Science, or a related technical field.
Work Experience:
Minimum 2 years of experience in audio-visual engineering, broadcast production, or studio technical operations.
Professional Skills:
Installation and configuration of AV systems
Live broadcast technical support
Troubleshooting AV and transmission systems
Technical documentation
Personal Skills:
Strong analytical thinking
Responsibility and reliability
Ability to work under pressure during live operations
Team-oriented mindset
Location:
20 Garegin Hovsepyan St, Norq-Marash, Yerevan, Armenia
122/1 Gevorg Chaushi Highway, Proshyan Village, Nairi Community, Kotayk Province, Armenia
Department
Technical Production Department / Տեխնիկական նախագծման բաժին
Location
Yerevan",Hardware / Embedded
softconstruct,company_portal,https://peopleforce.softconstruct.com/careers/v/1824-,Տեխնիկական մասնագետ,SoftConstruct,Yerevan,,,Technology,,,,"Տեխնիկական մասնագետ
Աշխատանքի նկարագրություն
Creedroomz
-ը փնտրում է   հմուտ և պատասխանատու մոնտաժային մասնագետ, ով ունի հեռահաղորդակցման և էլեկտրական համակարգերի հետ աշխատանքային փորձ, ինչպես նաև մալուխների անցկացման ,սարքավորումների տեղադրման և տեխնիկական փաստաթղթերի վարման գործառնական փորձ։
Պարտականություններ
• Սարքերի, համակարգերի և սարքավորումների տեղադրում և միացում ,
• Տեխնիկական գծագրերի, պլանների և ձեռնարկների ընթերցում և կիրառում,
• Համակարգերի փորձարկում, ֆունկցիոնալ կարգավորումների կատարում և որակի ստուգում,
• Սարքավորումների պարամետրերի ճշգրտում՝ օպտիմալ աշխատանք ապահովելու համար,
• Տեղադրված համակարգերի ընթացիկ սպասարկում և վերանորոգում,
• Անվտանգության բոլոր կանոնակարգերի պահպանում:
Հմտություններ
• Առնվազն 2 տարվա փորձ համապատասխան ոլորտում,
• Հիմնական էլեկտրական սարքավորումներով աշխատելու ունակություն,
• Անվտանգության ընթացակարգերի իմացություն,
• Տեխնիկական կամ ենթակառուցվածքային նախագծերին մասնակցելու փորձ,
• Համակարգչային գրագիտության տարրական գիտելիքներ,
• Առաջադրանքները համակարգելու համար ինժեներների և այլ տեխնիկների հետ համագործակցելու ունակություն,
• Էլեկտրատեխնիկայի կամ հեռահաղորդակցման համակարգերի հավաստագրում կամ մասնագիտական ուսուցումը կդիտարկվի առավելություն,
• Կառուցվածքային մալուխային համակարգերի ստանդարտների և փորձարկման ընթացակարգերի իմացություն
Աշխատանքային օրեր և ժամեր՝
, երկուշաբթի-ուրբաթ, (09։00-18։00)։
Հասցե
՝ “Կովկաս” համալիր, գ․ Պռոշյան, Գևւորգ Չաուշի 122:
Department
Executive Office / Վարչակազմ
Location
Yerevan",Hardware / Embedded
softconstruct,company_portal,https://peopleforce.softconstruct.com/careers/v/1274-,Տեսահսկման համակարգի մասնագետ,SoftConstruct,Yerevan,,,Technology,,,,"Տեսահսկման համակարգի մասնագետ
Description
Իրականացնել տեսահսկում և գնահատել դիտարկվող իրավիճակն ու հնարավոր ռիսկերը
Requirements
Անհրաժեշտ հմտություններ
Տվյալ ոլորտում աշխատանքային փորձը ցանկալի է
Միջնակարգ /բարձրագույն կրթություն /ցանկալի է/
Հայերենի լավ  իմացություն, անգլերենի և ռուսերենի իմացությունը ցանկալի է
MS Office իմացություն, համակարգչով հայատառ տեքստեր հավաքելու հմտություն
Զգոնություն և գաղտնապահություն
Պատասխանատվության բարձր զգացում
Միտքը գրավոր շարադրելու ունակություն
Սթրեսային իրավիճակներում արագ կողմնորոշվելու ունակություն
Գիշերային/ցերեկային հերթափոխով աշխատելու պատրաստակամություն
Responsibilities
Աշխատանքային պարտականություններ
Հայտնաբերված խախտումների, տեղի ունեցող արտակարգ իրավիճակների, ինչպես նաև տեսահսկման համակարգի անսարքություններ վերաբերյալ տեղեկացնել անմիջական ղեկավարին
Սահմանել տեսախցիկների անընդմեջ հսկողություն
Պահպանել աշխատանքային գաղտնիքները
Իրականացնել հիմնական գործառույթների հետ կապված այլ պարտականություններ
Nice to have
Working conditions
Department
Internal Security Department / Ներքին անվտանգության բաժին
Location
Yerevan",Hardware / Embedded
softconstruct,company_portal,https://peopleforce.softconstruct.com/careers/v/2127-,Տեսահսկման մասնագետ,SoftConstruct,Yerevan,,,Technology,,,,"Տեսահսկման մասնագետ
Դուք պատրա՞ստ եք դառնալ մեր նոր Տեսահսկման Համակարգի Մասնագետը
SoftConstruct-ը նոր թիմակից է փնտրում
Աշխատանքը հերթափոխային է / 12 ժամ
Աշխատանքի նկարագրություն
Ստուգել և վերահսկել տեսահսկման համակարգերի աշխատանքը՝ հայտնաբերած թերությունների և խնդիրների մասին տեղեկացնել համապատասխան ՏՏ մասնագետին, և զեկուցել անմիջական ղեկավարին կամ հերթափոխի ղեկավարին
Իրականացնել տեսահսկման մշտադիտարկում՝ աշխատանքային գործընթացների անվտանգությունն ապահովելու նպատակով
Մոնիտորինգ իրականացնել ընկերության տարածքներում չթույլատրված մուտքերի և տրանսպորտային միջոցների տեղաշարժերը բացահայտելու համար
Վերլուծել տեսանյութերը և արձանագրել աշխատանքային օրակարգի խախտումները՝ հաղորդելով համապատասխան ղեկավարությանը
Ստուգել աշխատակիցների մուտքի և ելքի գործընթացը տվյալների համապատասխանությունը վերահսկելու նպատակով
Վերահսկել տարածքում տեղի ունեցող հատուկ իրադարձությունները՝ անհրաժեշտ դեպքում նախապատրաստել տեսանյութեր կազմել դրանց ուղեկցող հաշվետվություն
Ներկայացնել տեսահսկման աշխատանքների մասին հաշվետվություններ և առաջարկություններ՝ հետագա գործողությունների համար
Իրականացնել անմիջական ղեկավարի կողմից տրված այլ գործառույթներ, որոնք բխում են պաշտոնի նկարագրից և չեն հակասում աշխատանքային օրենսգրքին
Աշխատանքային պարտականություններ
Ցանկալի է բարձրագույն կրթություն տեխնիկական կամ անվտանգության ոլորտներում
Ցանկալի է 1-2 տարվա աշխատանքային փորձ տեսահսկման կամ անվտանգության ոլորտում
Տեսահսկման համակարգերի և տեխնիկական սարքավորումների գործառնական գիտելիքներ
Բարեխիղճ աշխատանք՝ անվտանգության և կարգապահության պահանջներին համապատասխան
Խնդիրների լուծման և շտապ գործողությունների կարողություն՝ աշխատանքային հարմարավետություն ապահովելու համար
Տեխնիկական խնդիրների լուծման կարողություն՝ արագ արձագանքելու համար
Հմտություն՝ աշխատակիցների մուտքի/ելքի վերահսկման համակարգի հետ աշխատելու և հաղորդակցման հմտություններ։
Ուշադիր լինել մանրամասներին՝ պատշաճ արձագանքներ տալու համար։
Հաղորդակցման հմտություններ՝ թիմում և ղեկավարության հետ արդյունավետ համագործակցություն հաստատելու նպատակով
Սթրեսին դիմակայելու և շտապ իրավիճակներում աշխատանք կատարելու կարողություն
Հավատարիմ լինել ընկերության անվտանգության և կարգապահական քաղաքականությանը
Ժամանակի կառավարման հմտություններ՝ բազմաբառարանական գործառույթներ իրականացնելու համար
Department
Internal Security Department / Ներքին անվտանգության բաժին
Location
Yerevan",Hardware / Embedded
