source,source_type,source_url,job_title,company_name,location,employment_type,seniority_level,industries,posting_date,deadline,skills_tags,full_text,role_group
epam,company_portal,https://careers.epam.com/en/vacancy/bltwgcsnqri2d2qqwqw_en,Senior SAP FICO Consultant with RE-FX expertise,EPAM Systems,Armenia,,Senior,Other,2026-03-16,,"SAP FICO, SAP Controlling, SAP Financial Accounting, SAP Real Estate Management (RE-FX), SAP Retail, SAP-FI: Accounts Payable, SAP-FI: Accounts Receivable, SAP-FI: Asset Accounting, SAP-FI: Bank Accounting, SAP-FI: General Ledger Accounting","We are seeking a Senior SAP FICO Consultant with RE-FX Expertise to join a strategic global initiative to transition and modernize our client’s SAP landscape. In this high-visibility role, you will serve as the key expert for the SAP FICO stream, RE-FX (Real Estate Management) in particular, ensuring a seamless transition, operational continuity, and ongoing system innovation to meet evolving business needs. Responsibilities Drive the seamless, zero-downtime transition of SAP FICO, including RE-FX, from the incumbent team to ensure continuity and sustainability of system operations Actively participate in intensive knowledge transfer sessions to acquire deep expertise in business processes, configurations, and custom code for the SAP FICO/RE-FX stream Perform hands-on validation exercises in lower environments to confirm and refine knowledge transfer outcomes Review, update, and maintain all supporting documentation, such as SOPs and runbooks Manage escalations and resolve complex incidents to ensure smooth operations throughout the transition phase Provide shadowing and reverse shadowing activities during the transition to master processes and ensure effective handover Post-transition, focus on ongoing support, system optimization, and continuous improvement of SAP FICO/RE-FX processes, ensuring alignment with business goals Requirements Education: Bachelor’s degree (or higher) in Computer Science, IT, Engineering, or a related technical field. Advanced SAP-related certifications, particularly in SAP FICO and RE-FX, are strongly preferred Experience: Proven experience as a Senior SAP Consultant specializing in FICO, with substantial expertise in RE-FX (Real Estate Management). Demonstrated success in SAP transition and modernization projects on a global scale Skills: Strong analytical and problem-solving skills, with the ability to manage escalations and resolve complex issues. Effective communication and interpersonal skills to work with diverse teams and key stakeholders Language Proficiency: Fluent in English, with excellent written and verbal communication skills (B2 level or higher)

Responsibilities:
- Drive the seamless, zero-downtime transition of SAP FICO, including RE-FX, from the incumbent team to ensure continuity and sustainability of system operations
- Actively participate in intensive knowledge transfer sessions to acquire deep expertise in business processes, configurations, and custom code for the SAP FICO/RE-FX stream
- Perform hands-on validation exercises in lower environments to confirm and refine knowledge transfer outcomes
- Review, update, and maintain all supporting documentation, such as SOPs and runbooks
- Manage escalations and resolve complex incidents to ensure smooth operations throughout the transition phase
- Provide shadowing and reverse shadowing activities during the transition to master processes and ensure effective handover
- Post-transition, focus on ongoing support, system optimization, and continuous improvement of SAP FICO/RE-FX processes, ensuring alignment with business goals

Requirements:
- Education: Bachelor’s degree (or higher) in Computer Science, IT, Engineering, or a related technical field. Advanced SAP-related certifications, particularly in SAP FICO and RE-FX, are strongly preferred
- Experience: Proven experience as a Senior SAP Consultant specializing in FICO, with substantial expertise in RE-FX (Real Estate Management). Demonstrated success in SAP transition and modernization projects on a global scale
- Skills: Strong analytical and problem-solving skills, with the ability to manage escalations and resolve complex issues. Effective communication and interpersonal skills to work with diverse teams and key stakeholders
- Language Proficiency: Fluent in English, with excellent written and verbal communication skills (B2 level or higher)",IT Support / Admin / ERP
epam,company_portal,https://careers.epam.com/en/vacancy/blt46e8acd536a0f913_en,Senior SAP FICO Treasury Consultant,EPAM Systems,"Georgia, Uzbekistan, Kazakhstan, Kyrgyzstan, Armenia",,Senior,Other,2026-03-16,,SAP FICO,"We are seeking an experienced Senior SAP FICO Treasury Consultant to contribute to the development, optimization, and management of SAP Treasury solutions. This position involves working with tools such as SAP Treasury and Risk Management, Advanced Payment, and Multi-Bank Connectivity to support critical financial operations for our clients. Responsibilities Customize and implement SAP Treasury and Risk Management solutions in alignment with client specifications Test and troubleshoot configured systems to ensure optimal functionality Lead end-user training sessions to enhance skills in SAP Treasury processes Develop and maintain comprehensive system and process documentation Analyze and optimize treasury workflows, including bank relationships, liquidity reporting, and credit risk analysis Coordinate with cross-functional teams to deliver complex projects successfully Monitor advancements in SAP Treasury modules to leverage new features and updates Requirements Bachelor's degree in Computer Science, Information Systems, or a related field Minimum 3 years of experience in SAP Treasury consulting or a related role Expertise in SAP Treasury tools and processes, such as TRM, Advanced Payment, and Multi-Bank Connectivity Background in end-to-end SAP project implementations Skills in communication and delivering presentations effectively Competency in working collaboratively within multidisciplinary teams English proficiency at B2 level or higher Nice to have SAP certification

Responsibilities:
- Customize and implement SAP Treasury and Risk Management solutions in alignment with client specifications
- Test and troubleshoot configured systems to ensure optimal functionality
- Lead end-user training sessions to enhance skills in SAP Treasury processes
- Develop and maintain comprehensive system and process documentation
- Analyze and optimize treasury workflows, including bank relationships, liquidity reporting, and credit risk analysis
- Coordinate with cross-functional teams to deliver complex projects successfully
- Monitor advancements in SAP Treasury modules to leverage new features and updates

Requirements:
- Bachelor's degree in Computer Science, Information Systems, or a related field
- Minimum 3 years of experience in SAP Treasury consulting or a related role
- Expertise in SAP Treasury tools and processes, such as TRM, Advanced Payment, and Multi-Bank Connectivity
- Background in end-to-end SAP project implementations
- Skills in communication and delivering presentations effectively
- Competency in working collaboratively within multidisciplinary teams
- English proficiency at B2 level or higher

Nice To Have:
- SAP certification",IT Support / Admin / ERP
epam,company_portal,https://careers.epam.com/en/vacancy/bltvwiahjdl487zvwfc_en,Senior SAP Logistics Consultant (SD/MM),EPAM Systems,Armenia,,Senior,Other,2026-03-16,,SAP Logistics (SCM),"We are seeking a Senior SAP Logistics Consultant (SD/MM) to join our team. The successful candidate will provide expert advice and guidance on SAP Retail functional solutions, execute SAP consulting projects, handle master data management, configuration, and testing, and deliver high-quality project deliverables on-time and within budget. This position offers an exciting opportunity to contribute to the growth and success of our organization. Responsibilities Provide expert advice and guidance on SAP Retail functional solutions (SAP ECC) Execute SAP consulting projects for our client Handle master data management, configuration and testing Deliver high-quality project deliverables on-time and within budget Liaise with stakeholders to identify project needs and requirements Provide training and support to end-users Conduct customer interviews and project interviews to determine the scope and feasibility of projects Requirements Proven experience working as a SAP Retail functional consultant Strong knowledge of SAP Logistics Expertise in SD and MM Excellent problem-solving and analytical skills Good communication and interpersonal skills B2+ English level is required

Responsibilities:
- Provide expert advice and guidance on SAP Retail functional solutions (SAP ECC)
- Execute SAP consulting projects for our client
- Handle master data management, configuration and testing
- Deliver high-quality project deliverables on-time and within budget
- Liaise with stakeholders to identify project needs and requirements
- Provide training and support to end-users
- Conduct customer interviews and project interviews to determine the scope and feasibility of projects

Requirements:
- Proven experience working as a SAP Retail functional consultant
- Strong knowledge of SAP Logistics
- Expertise in SD and MM
- Excellent problem-solving and analytical skills
- Good communication and interpersonal skills
- B2+ English level is required",IT Support / Admin / ERP
epam,company_portal,https://careers.epam.com/en/vacancy/bltxekcmnsetmzl1zxh_en,Senior SAP MDG Consultant,EPAM Systems,"Armenia, Georgia, Kazakhstan, Kyrgyzstan, Uzbekistan",,Senior,Other,2026-03-19,,SAP MDM/MDG,"We are seeking a Senior SAP MDG Consultant to join our dynamic team and provide expertise in implementing SAP MDG solutions, enabling our clients to optimize their master data governance processes and achieve business efficiency. Responsibilities Configure SAP MDG solutions to meet client requirements Collaborate with clients to understand needs and provide guidance on SAP MDG standard processes and features Define and document detailed requirements for development teams Perform configuration for specific MDG domains such as Customer, Vendor, Material, or Finance Implement SAP MDM functionality and SAP S4 MDG solutions for various master data objects Guide users on leveraging MDG's standard features effectively Work on SAP MDG EhP6 & MDG 7.0/8.0 or SAP MDG on S/4 HANA platforms Develop and manage data transfer, replication frameworks, and business rules using DIF/DEF, DRF, and BRFplus Utilize derivation and validation methods in MDG S4HANA projects Handle MDG data modeling, UI modeling, process modeling, and configure rule-based workflows Execute data migration processes and ensure seamless transitions Support Central Finance (CFIN) project implementations Manage MDG roles and authorizations Requirements 7+ years of experience in SAP MDM functionality, SAP MDG solution, and data governance for domains like Customer, Vendor, Material, and Finance At least one full implementation experience in SAP MDG as a functional consultant Deep understanding of SAP MDG EhP6 & MDG 7.0/8.0 or SAP MDG on S/4 HANA Proficiency in data transfer, data replication frameworks, and business rules frameworks such as DIF/DEF, DRF, and BRFplus Skills in MDG data modeling, UI modeling, process modeling, and workflow configuration Knowledge and hands-on experience in derivation, validation methodologies, and MDG standard processes Familiarity with data migration processes Background in CFIN project implementations Competency in managing MDG roles and authorizations Advanced proficiency in English (B2+/C1) Nice to have Knowledge of MDG Utopia and its applications in fashion and retail industries Familiarity with SAP P2P, logistics, or retail functions

Responsibilities:
- Configure SAP MDG solutions to meet client requirements
- Collaborate with clients to understand needs and provide guidance on SAP MDG standard processes and features
- Define and document detailed requirements for development teams
- Perform configuration for specific MDG domains such as Customer, Vendor, Material, or Finance
- Implement SAP MDM functionality and SAP S4 MDG solutions for various master data objects
- Guide users on leveraging MDG's standard features effectively
- Work on SAP MDG EhP6 & MDG 7.0/8.0 or SAP MDG on S/4 HANA platforms
- Develop and manage data transfer, replication frameworks, and business rules using DIF/DEF, DRF, and BRFplus
- Utilize derivation and validation methods in MDG S4HANA projects
- Handle MDG data modeling, UI modeling, process modeling, and configure rule-based workflows
- Execute data migration processes and ensure seamless transitions
- Support Central Finance (CFIN) project implementations
- Manage MDG roles and authorizations

Requirements:
- 7+ years of experience in SAP MDM functionality, SAP MDG solution, and data governance for domains like Customer, Vendor, Material, and Finance
- At least one full implementation experience in SAP MDG as a functional consultant
- Deep understanding of SAP MDG EhP6 & MDG 7.0/8.0 or SAP MDG on S/4 HANA
- Proficiency in data transfer, data replication frameworks, and business rules frameworks such as DIF/DEF, DRF, and BRFplus
- Skills in MDG data modeling, UI modeling, process modeling, and workflow configuration
- Knowledge and hands-on experience in derivation, validation methodologies, and MDG standard processes
- Familiarity with data migration processes
- Background in CFIN project implementations
- Competency in managing MDG roles and authorizations
- Advanced proficiency in English (B2+/C1)

Nice To Have:
- Knowledge of MDG Utopia and its applications in fashion and retail industries
- Familiarity with SAP P2P, logistics, or retail functions",IT Support / Admin / ERP
epam,company_portal,https://careers.epam.com/en/vacancy/blt8701bccebafff72c_en,Senior Salesforce Consultant,EPAM Systems,"Georgia, Uzbekistan, Kazakhstan, Kyrgyzstan, Armenia, Montenegro, Lithuania, Latvia",,Senior,Other,2026-03-16,,"Salesforce Primary Clouds (Sales Cloud, Service Cloud, Community Cloud), Salesforce, Agile","We are seeking an experienced Senior Salesforce Consultant to lead the execution and management of various software development projects. In this role, you will be pivotal in planning requirements, identifying project risks, and ensuring seamless communication with stakeholders to foster the timely execution of project milestones. Responsibilities Identify and gather input from stakeholders to define and clarify requirements Manage a concise definition of scope across the entire program Create and maintain documentation relevant to the management of the program and associated projects Work closely with software engineers, QA, product managers, and other engineering teams to get high-quality products and features through the software project lifecycle Serve as scrum master, manage project schedules, identify possible issues, and clearly communicate them to project stakeholders Take responsibility for release schedules and milestones, maintaining a high velocity in a fast-paced environment Provide hands-on software development and project management, cross-functional coordination, and inter/intra-team communications to deliver outstanding program outcomes Requirements Bachelor’s degree in a technical field or equivalent practical experience Minimum of 4 years of Business Analysis or Functional Consulting experience in emerging technologies or related technical fields Expertise in software development and managing end-to-end execution of programs that span multiple engineering teams Proficiency in Agile software development methodologies Background in acting as a scrum master and driving development sprints Competency in Salesforce Service Cloud, Salesforce Sales Cloud, Salesforce CPQ Experience working cross-functionally in a highly integrated team composed of both technical and non-technical members Strong spoken and written communication skills Skills in communicating technical concepts to non-technical audiences Capability to solve problems within fast-paced and constantly changing environments Nice to have Familiarity with Salesforce Product Catalog (CPQ), Salesforce Marketing Cloud, Order Management

Responsibilities:
- Identify and gather input from stakeholders to define and clarify requirements
- Manage a concise definition of scope across the entire program
- Create and maintain documentation relevant to the management of the program and associated projects
- Work closely with software engineers, QA, product managers, and other engineering teams to get high-quality products and features through the software project lifecycle
- Serve as scrum master, manage project schedules, identify possible issues, and clearly communicate them to project stakeholders
- Take responsibility for release schedules and milestones, maintaining a high velocity in a fast-paced environment
- Provide hands-on software development and project management, cross-functional coordination, and inter/intra-team communications to deliver outstanding program outcomes

Requirements:
- Bachelor’s degree in a technical field or equivalent practical experience
- Minimum of 4 years of Business Analysis or Functional Consulting experience in emerging technologies or related technical fields
- Expertise in software development and managing end-to-end execution of programs that span multiple engineering teams
- Proficiency in Agile software development methodologies
- Background in acting as a scrum master and driving development sprints
- Competency in Salesforce Service Cloud, Salesforce Sales Cloud, Salesforce CPQ
- Experience working cross-functionally in a highly integrated team composed of both technical and non-technical members
- Strong spoken and written communication skills
- Skills in communicating technical concepts to non-technical audiences
- Capability to solve problems within fast-paced and constantly changing environments

Nice To Have:
- Familiarity with Salesforce Product Catalog (CPQ), Salesforce Marketing Cloud, Order Management",IT Support / Admin / ERP
epam,company_portal,https://careers.epam.com/en/vacancy/bltas3bdfxt44jdcx4v_en,Senior/ Lead SAP Logistics Retail Consultant (Merchandising Management),EPAM Systems,Armenia,,Senior,Other,2026-03-16,,"SAP Logistics (SCM), SAP Retail, SAP-IS: Retail Solutions, SAP Retail Sales, SAP Retail Purchasing, SAP Retail Master Data, SAP-IS: Retail as part of SAP ERP, SAP-IS: Industry Solutions/Retail","We are seeking an experienced Senior/Lead SAP Logistics Retail Consultant with expertise in Merchandising Management to play a critical role in a strategic global initiative to transition and modernize the SAP landscape. This high-visibility position will focus on mastering and optimizing the SAP Retail Merchandising Management stream to ensure a seamless transition, ongoing support, and alignment with evolving business objectives. This is an excellent opportunity to gain global exposure, make a strategic impact, and become a vital part of a transformative initiative in SAP Retail Merchandising Management. If you're ready to advance your SAP career with a role that combines high visibility, professional growth, and cutting-edge innovation, apply now! Responsibilities Ensure a seamless, zero-downtime transition of SAP Retail Merchandising Management from incumbent team for further run and maintenance of SAP solution Lead knowledge transfer sessions to gain a comprehensive understanding of business processes, configurations, and custom code for SAP Retail Merchandising Management Perform system validation through hands-on exercises in lower environments and update support documentation such as SOPs and runbooks Resolve complex incidents, manage escalations, and oversee the transition to deliver operational continuity Provide shadowing and reverse-shadowing support during the transition phase Support post-transition activities, including continuous improvement, process optimization, and driving innovation to support business growth Requirements Bachelor’s degree (or higher) in Computer Science, Information Technology, Engineering, or a related technical field 5+ years of proven experience as an SAP Retail Functional Consultant with strong expertise in SAP Logistics, SD (Sales and Distribution), and MM (Materials Management) Exceptional problem-solving, analytical, communication, and interpersonal skills Advanced SAP technical certifications are highly desirable Strong command of English, both written and spoken (B2 level or higher)

Responsibilities:
- Ensure a seamless, zero-downtime transition of SAP Retail Merchandising Management from incumbent team for further run and maintenance of SAP solution
- Lead knowledge transfer sessions to gain a comprehensive understanding of business processes, configurations, and custom code for SAP Retail Merchandising Management
- Perform system validation through hands-on exercises in lower environments and update support documentation such as SOPs and runbooks
- Resolve complex incidents, manage escalations, and oversee the transition to deliver operational continuity
- Provide shadowing and reverse-shadowing support during the transition phase
- Support post-transition activities, including continuous improvement, process optimization, and driving innovation to support business growth

Requirements:
- Bachelor’s degree (or higher) in Computer Science, Information Technology, Engineering, or a related technical field
- 5+ years of proven experience as an SAP Retail Functional Consultant with strong expertise in SAP Logistics, SD (Sales and Distribution), and MM (Materials Management)
- Exceptional problem-solving, analytical, communication, and interpersonal skills
- Advanced SAP technical certifications are highly desirable
- Strong command of English, both written and spoken (B2 level or higher)",IT Support / Admin / ERP
epam,company_portal,https://careers.epam.com/en/vacancy/blt832tragwio6btjjv_en,Senior/ Lead SAP Logistics SRM Consultant,EPAM Systems,Armenia,,Senior,Other,2026-03-16,,"SAP Logistics (SCM), SAP Supplier Relationship Management, SAP-SRM: Strategic Sourcing","We are seeking a Senior/Lead SAP Logistics SRM Consultant to join a strategic global project focused on transitioning and modernizing our client’s SAP landscape. In this high-visibility role, you will serve as a key expert in the SAP SRM (Supplier Relationship Management) Sourcing stream, ensuring a seamless transition and driving ongoing process improvement and innovation. Responsibilities Lead intensive knowledge transfer sessions to master business processes, configurations, and custom code for the SAP SRM Sourcing stream Facilitate a smooth and zero-downtime transition from the incumbent team Post-transition, focus on support, continuous improvement, and optimizing SRM processes to meet evolving business needs Conduct system validation through hands-on exercises and maintain/update support documentation (SOPs, runbooks) Manage escalations, resolve complex incidents, and provide shadowing/reverse-shadowing support during the transition Requirements Bachelor’s degree (or higher) in Computer Science, IT, Engineering, or a related technical field Proven expertise in SAP SRM with 5+ years of relevant experience Strong problem-solving abilities, excellent communication, and interpersonal skills Advanced SAP certifications are highly desirable Fluency in English (B2 level or higher)

Responsibilities:
- Lead intensive knowledge transfer sessions to master business processes, configurations, and custom code for the SAP SRM Sourcing stream
- Facilitate a smooth and zero-downtime transition from the incumbent team
- Post-transition, focus on support, continuous improvement, and optimizing SRM processes to meet evolving business needs
- Conduct system validation through hands-on exercises and maintain/update support documentation (SOPs, runbooks)
- Manage escalations, resolve complex incidents, and provide shadowing/reverse-shadowing support during the transition

Requirements:
- Bachelor’s degree (or higher) in Computer Science, IT, Engineering, or a related technical field
- Proven expertise in SAP SRM with 5+ years of relevant experience
- Strong problem-solving abilities, excellent communication, and interpersonal skills
- Advanced SAP certifications are highly desirable
- Fluency in English (B2 level or higher)",IT Support / Admin / ERP
epam,company_portal,https://careers.epam.com/en/vacancy/blt38fq8ajai9r7xohz_en,Senior/ Lead SAP Logistics VIM Consultant,EPAM Systems,Armenia,,Senior,Other,2026-03-16,,"SAP Logistics (SCM), SAP VIM","We are seeking a Senior/Lead SAP Logistics VIM Consultant to play a pivotal role in a strategic global project aimed at transitioning and modernizing our client’s SAP landscape. This high-visibility role focuses on mastering the SAP VIM (Vendor Invoice Management) stream to ensure a seamless transition, operational continuity, and ongoing optimization in alignment with evolving business goals. This is a unique opportunity to take on a high-visibility role in a global project where your expertise will directly impact the modernization of a critical SAP landscape. By working on cutting-edge SAP VIM solutions, you'll gain invaluable experience, collaborate with top professionals, and drive meaningful innovation. Join us to elevate your career, expand your technical expertise, and make a lasting contribution to a transformative initiative. Responsibilities Lead the transition of SAP VIM processes from the incumbent team, ensuring zero downtime and continuity of operations Participate in intensive knowledge transfer sessions to thoroughly absorb business processes, configurations, and custom code within the SAP VIM stream Conduct hands-on exercises in lower environments to test and validate system knowledge Review, update, and maintain key support documentation, including SOPs and runbooks Resolve complex incidents, manage escalations, and ensure robust operations during and after the transition phase Provide shadowing and reverse-shadowing support to facilitate process mastery and operational readiness Post-transition, focus on ongoing support, process improvement, and implementation of innovative solutions to enhance SAP VIM functionality and meet business objectives Requirements Bachelor’s degree (or higher) in Computer Science, IT, Engineering, or a related technical field Extensive experience with SAP VIM (Vendor Invoice Management) and SAP Logistics functions (5+ years) Proven track record of success in SAP transition and modernization projects Strong problem-solving abilities, excellent communication, and interpersonal skills Advanced SAP certifications are strongly preferred Fluency in English, with excellent written and verbal communication skills (B2 level or higher)

Responsibilities:
- Lead the transition of SAP VIM processes from the incumbent team, ensuring zero downtime and continuity of operations
- Participate in intensive knowledge transfer sessions to thoroughly absorb business processes, configurations, and custom code within the SAP VIM stream
- Conduct hands-on exercises in lower environments to test and validate system knowledge
- Review, update, and maintain key support documentation, including SOPs and runbooks
- Resolve complex incidents, manage escalations, and ensure robust operations during and after the transition phase
- Provide shadowing and reverse-shadowing support to facilitate process mastery and operational readiness
- Post-transition, focus on ongoing support, process improvement, and implementation of innovative solutions to enhance SAP VIM functionality and meet business objectives

Requirements:
- Bachelor’s degree (or higher) in Computer Science, IT, Engineering, or a related technical field
- Extensive experience with SAP VIM (Vendor Invoice Management) and SAP Logistics functions (5+ years)
- Proven track record of success in SAP transition and modernization projects
- Strong problem-solving abilities, excellent communication, and interpersonal skills
- Advanced SAP certifications are strongly preferred
- Fluency in English, with excellent written and verbal communication skills (B2 level or higher)",IT Support / Admin / ERP
epam,company_portal,https://careers.epam.com/en/vacancy/bltfxv7jzspx01adpi3_en,Senior/Lead SAP Logistics Consultant (Forecasting and Replenishment),EPAM Systems,Armenia,,Senior,Other,2026-03-16,,"SAP Logistics (SCM), SAP Retail, SAP-SCM: Forecasting and Replenishment, SAP Retail Purchasing, SAP Retail Sales, SAP-IS: Retail Solutions","We are seeking an experienced Senior/Lead SAP Logistics Consultant with expertise in Forecasting and Replenishment to play a pivotal role in the modernization and transition of a cutting-edge SAP landscape. This high-visibility position will place you at the forefront of a mission-critical transformation, where you will lead knowledge transfer activities and serve as the cornerstone for ensuring operational excellence, zero-downtime processes, and the ongoing evolution of SAP solutions. This role offers an exceptional opportunity to showcase your technical expertise, leadership abilities, and commitment to continuous improvement within a globally impactful project. Elevate your SAP career by stepping into this strategic and high-impact role. If you are a results-driven professional with the technical expertise and leadership capabilities to thrive in a fast-paced, global environment, we encourage you to apply today and become an integral part of this exciting transformation journey. Responsibilities Lead Knowledge Transfer: Actively participate in intensive knowledge transfer sessions to absorb key insights into business processes, configurations, and custom code related to SAP Forecasting and Replenishment Validate and Document Proficiency: Conduct hands-on exercises in lower environments to validate knowledge and update support documentation including SOPs and runbooks Ensure Operational Continuity: Provide shadowing and reverse shadowing activities during Transition Support and Innovate: After the transition, shift focus to providing ongoing support, incident resolution, and continuous improvement of SAP Forecasting and Replenishment processes Solve Complex Problems: Handle escalations and deliver seamless resolutions for any critical incidents in this specialized stream Drive Continuous Improvement: Collaborate with cross-functional teams to innovate and evolve SAP Forecasting and Replenishment processes, aligning with the organization’s future business goals Requirements Education: A bachelor’s degree (or higher) in Computer Science, Information Technology, Engineering, or a related technical field Advanced technical certifications in SAP are highly desirable Language Proficiency: Proficiency in English at B2 level or higher is required Experience: Demonstrable track record as a Senior SAP Logistics Consultant, with in-depth expertise in SAP Forecasting and Replenishment functionalities Technical Acumen: Thorough understanding of SAP configurations, customizations, and logistics-related business processes, combined with hands-on experience in lower system environments Problem-Solving: Strong analytical abilities and a proven capacity to resolve complex challenges in high-pressure environments Communication and Collaboration: Outstanding interpersonal and communication skills with the ability to engage and collaborate effectively with diverse stakeholders, including cross-functional teams and senior management Leadership: Experience leading knowledge transfer sessions, managing critical transition phases, and driving operational excellence Documentation Skills: Proficient in creating, reviewing, and updating support documentation to facilitate knowledge continuity and ensure operational consistency

Responsibilities:
- Lead Knowledge Transfer: Actively participate in intensive knowledge transfer sessions to absorb key insights into business processes, configurations, and custom code related to SAP Forecasting and Replenishment
- Validate and Document Proficiency: Conduct hands-on exercises in lower environments to validate knowledge and update support documentation including SOPs and runbooks
- Ensure Operational Continuity: Provide shadowing and reverse shadowing activities during Transition
- Support and Innovate: After the transition, shift focus to providing ongoing support, incident resolution, and continuous improvement of SAP Forecasting and Replenishment processes
- Solve Complex Problems: Handle escalations and deliver seamless resolutions for any critical incidents in this specialized stream
- Drive Continuous Improvement: Collaborate with cross-functional teams to innovate and evolve SAP Forecasting and Replenishment processes, aligning with the organization’s future business goals

Requirements:
- Education: A bachelor’s degree (or higher) in Computer Science, Information Technology, Engineering, or a related technical field
- Advanced technical certifications in SAP are highly desirable
- Language Proficiency: Proficiency in English at B2 level or higher is required
- Experience: Demonstrable track record as a Senior SAP Logistics Consultant, with in-depth expertise in SAP Forecasting and Replenishment functionalities
- Technical Acumen: Thorough understanding of SAP configurations, customizations, and logistics-related business processes, combined with hands-on experience in lower system environments
- Problem-Solving: Strong analytical abilities and a proven capacity to resolve complex challenges in high-pressure environments
- Communication and Collaboration: Outstanding interpersonal and communication skills with the ability to engage and collaborate effectively with diverse stakeholders, including cross-functional teams and senior management
- Leadership: Experience leading knowledge transfer sessions, managing critical transition phases, and driving operational excellence
- Documentation Skills: Proficient in creating, reviewing, and updating support documentation to facilitate knowledge continuity and ensure operational consistency",IT Support / Admin / ERP
epam,company_portal,https://careers.epam.com/en/vacancy/blt6f17e41cf2ac0b57_en,Senior/Lead SAP MM Consultant,EPAM Systems,"Armenia, Georgia, Latvia, Lithuania, Montenegro",,Senior,Other,2026-03-16,,SAP Logistics (SCM),"Are you a seasoned Senior/Lead SAP MM Consultant looking to make a difference on a global scale? If you're eager to apply your technical and strategic expertise in a dynamic, international environment, we want to hear from you! Responsibilities Provide applications expertise and knowledge to the business (and other Global IT functions) for the design, development, and integration of IT solutions in your designated applications area (SAP and integration to non-SAP systems) Assist in planning and managing the delivery of application change to ensure that it is completed to specification, time, and budget working in a Kanban environment Ensure enhancements in the O2C/P2P area following client's Principles, Patterns, and Standards Produce formal design materials (design documents, specifications) as input into the building process for new solutions Ensure that the inter-relationship between business process and application functionality is clearly understood and communicated during any change activity Establish strong and effective working relationships with external partners and their consultants to ensure maximum benefits are derived for our business Provide expertise in your area to the Applications Support Manager when required to ensure agreed service levels are met, including a formal hand-over of newly developed solutions to the Support Organization Remain abreast of external developments in your applications area so those offers can be made to the business to leverage any future development opportunities Support the development of strategies, standards, policies & procedures within your specialist area of expertise Requirements SAP Certification in an appropriate SAP Module Bachelor's degree or equivalent combination of education and experience 3+ years of SAP O2C or P2P experience as a consultant Proven track record in the delivery of SAP applications in the O2C or P2P area with a minimum of three full cycle SAP projects or equivalent with involvement throughout design through to deployment Deep understanding of ERP Proven experience in delivering successful SAP technical functional changes for a global company Ability to translate a business requirement and align it with a packaged solution Strong interpersonal skills B2 level of English or higher, with an emphasis on technical communication skills

Responsibilities:
- Provide applications expertise and knowledge to the business (and other Global IT functions) for the design, development, and integration of IT solutions in your designated applications area (SAP and integration to non-SAP systems)
- Assist in planning and managing the delivery of application change to ensure that it is completed to specification, time, and budget working in a Kanban environment
- Ensure enhancements in the O2C/P2P area following client's Principles, Patterns, and Standards
- Produce formal design materials (design documents, specifications) as input into the building process for new solutions
- Ensure that the inter-relationship between business process and application functionality is clearly understood and communicated during any change activity
- Establish strong and effective working relationships with external partners and their consultants to ensure maximum benefits are derived for our business
- Provide expertise in your area to the Applications Support Manager when required to ensure agreed service levels are met, including a formal hand-over of newly developed solutions to the Support Organization
- Remain abreast of external developments in your applications area so those offers can be made to the business to leverage any future development opportunities
- Support the development of strategies, standards, policies & procedures within your specialist area of expertise

Requirements:
- SAP Certification in an appropriate SAP Module
- Bachelor's degree or equivalent combination of education and experience
- 3+ years of SAP O2C or P2P experience as a consultant
- Proven track record in the delivery of SAP applications in the O2C or P2P area with a minimum of three full cycle SAP projects or equivalent with involvement throughout design through to deployment
- Deep understanding of ERP
- Proven experience in delivering successful SAP technical functional changes for a global company
- Ability to translate a business requirement and align it with a packaged solution
- Strong interpersonal skills
- B2 level of English or higher, with an emphasis on technical communication skills",IT Support / Admin / ERP
softconstruct,company_portal,https://peopleforce.softconstruct.com/careers/v/1487-it-support-specialist,IT Support Specialist,SoftConstruct,Yerevan,,,Technology,,,,"IT Support Specialist
Description
CreedRoomz is looking for IT Support Specialist  to join our team.
Requirements
Bachelor's degree (basic technical skills are preferable) in IT
Strong communication skills and ability to remain calm and professional in all circumstances
Quickly identify problems, form solutions, and execute step-by-step troubleshooting procedures
Working knowledge of PC operating systems and Microsoft Office Applications
Good communication skills is a must, good team member
Proficiency in Windows OS
Experience with remote desktop applications and help desk software
Attention to detail and good problem-solving skills
Excellent interpersonal skills
Good written and verbal communication
Responsibilities
Identify hardware and software solutions, troubleshoot technical issues, diagnose and repair faults
Resolve network issues, Install and configure hardware and software
Provide timely and accurate customer feedback, follow up with clients to ensure the problem is resolved
Replace or repair the necessary parts
Support the roll-out of new applications and manage multiple cases at one time
Test and evaluate new technologies, conduct electrical safety checks on equipment
Provides technical support for internal end users on routine hardware and software problems including operating system support, application support, system access problems and database support
Inputs data in Help Desk tracking system and assists with maintenance
Provide daily support to users of various computer systems including answering questions, analyzing problems, and quickly forming solutions to return systems to proper operation
Communicate clearly and effectively with end users, colleagues, and management to quickly resolve issues and ensure customer satisfaction
Create and implement new processes to improve efficiency and customer satisfaction while reducing costs
Working conditions
Schedule:
10:00-18:00, 18:00-02:00, 02:00-10:00, then 2 days off
Address
:    Garegin Hovsepyan 20
Department
CreedRoomz
Location
Yerevan",IT Support / Admin / ERP
